date,f107_now,carrington_rotation,monthly_f107,sma_13_past,slope_12m,volatility_13m,cycle_state_falling,cycle_state_plateau,cycle_state_rising,activity_level_high,activity_level_low,activity_level_medium,volatility_state_high,volatility_state_normal
1996-07-16,69.2,1911.6647,72.09333333333333,72.98964176720573,-0.6463950108722069,2.9342750385541168,0,1,0,0,1,0,0,1
1996-07-17,69.0,1911.7013,72.09333333333333,72.98964176720573,-0.6463950108722069,2.9342750385541168,0,1,0,0,1,0,0,1
1996-07-18,67.9,1911.7377,72.09333333333333,72.98964176720573,-0.6463950108722069,2.9342750385541168,0,1,0,0,1,0,0,1
1996-07-19,68.3,1911.7747,72.09333333333333,72.98964176720573,-0.6463950108722069,2.9342750385541168,0,1,0,0,1,0,0,1
1996-07-20,67.5,1911.8113,72.09333333333333,72.98964176720573,-0.6463950108722069,2.9342750385541168,0,1,0,0,1,0,0,1
1996-07-21,67.2,1911.8477,72.09333333333333,72.98964176720573,-0.6463950108722069,2.9342750385541168,0,1,0,0,1,0,0,1
1996-07-22,68.4,1911.8847,72.09333333333333,72.98964176720573,-0.6463950108722069,2.9342750385541168,0,1,0,0,1,0,0,1
1996-07-23,68.9,1911.9213,72.09333333333333,72.98964176720573,-0.6463950108722069,2.9342750385541168,0,1,0,0,1,0,0,1
1996-07-24,68.3,1911.9577,72.09333333333333,72.98964176720573,-0.6463950108722069,2.9342750385541168,0,1,0,0,1,0,0,1
1996-07-25,70.4,1911.9943,72.09333333333333,72.98964176720573,-0.6463950108722069,2.9342750385541168,0,1,0,0,1,0,0,1
1996-07-26,72.4,1912.0313,72.09333333333333,72.98964176720573,-0.6463950108722069,2.9342750385541168,0,1,0,0,1,0,0,1
1996-07-27,75.6,1912.0677,72.09333333333333,72.98964176720573,-0.6463950108722069,2.9342750385541168,0,1,0,0,1,0,0,1
1996-07-28,77.8,1912.1043,72.09333333333333,72.98964176720573,-0.6463950108722069,2.9342750385541168,0,1,0,0,1,0,0,1
1996-07-29,80.3,1912.1413,72.09333333333333,72.98964176720573,-0.6463950108722069,2.9342750385541168,0,1,0,0,1,0,0,1
1996-07-30,82.3,1912.1777,72.09333333333333,72.98964176720573,-0.6463950108722069,2.9342750385541168,0,1,0,0,1,0,0,1
1996-07-31,82.8,1912.2143,73.69677419354838,72.65093208978637,-0.6527129044481667,2.5201273088042253,0,1,0,0,1,0,0,1
1996-08-01,83.7,1912.2513,73.69677419354838,72.65093208978637,-0.6527129044481667,2.5201273088042253,0,1,0,0,1,0,0,1
1996-08-02,81.5,1912.2877,73.69677419354838,72.65093208978637,-0.6527129044481667,2.5201273088042253,0,1,0,0,1,0,0,1
1996-08-03,81.6,1912.3243,73.69677419354838,72.65093208978637,-0.6527129044481667,2.5201273088042253,0,1,0,0,1,0,0,1
1996-08-04,79.9,1912.3613,73.69677419354838,72.65093208978637,-0.6527129044481667,2.5201273088042253,0,1,0,0,1,0,0,1
1996-08-05,75.9,1912.3977,73.69677419354838,72.65093208978637,-0.6527129044481667,2.5201273088042253,0,1,0,0,1,0,0,1
1996-08-06,75.1,1912.4343,73.69677419354838,72.65093208978637,-0.6527129044481667,2.5201273088042253,0,1,0,0,1,0,0,1
1996-08-07,73.7,1912.4713,73.69677419354838,72.65093208978637,-0.6527129044481667,2.5201273088042253,0,1,0,0,1,0,0,1
1996-08-08,71.9,1912.5077,73.69677419354838,72.65093208978637,-0.6527129044481667,2.5201273088042253,0,1,0,0,1,0,0,1
1996-08-09,72.1,1912.5443,73.69677419354838,72.65093208978637,-0.6527129044481667,2.5201273088042253,0,1,0,0,1,0,0,1
1996-08-10,73.6,1912.5813,73.69677419354838,72.65093208978637,-0.6527129044481667,2.5201273088042253,0,1,0,0,1,0,0,1
1996-08-11,74.6,1912.6177,73.69677419354838,72.65093208978637,-0.6527129044481667,2.5201273088042253,0,1,0,0,1,0,0,1
1996-08-12,72.3,1912.6543,73.69677419354838,72.65093208978637,-0.6527129044481667,2.5201273088042253,0,1,0,0,1,0,0,1
1996-08-13,71.4,1912.6913,73.69677419354838,72.65093208978637,-0.6527129044481667,2.5201273088042253,0,1,0,0,1,0,0,1
1996-08-14,70.6,1912.7277,73.69677419354838,72.65093208978637,-0.6527129044481667,2.5201273088042253,0,1,0,0,1,0,0,1
1996-08-15,69.3,1912.7643,73.69677419354838,72.65093208978637,-0.6527129044481667,2.5201273088042253,0,1,0,0,1,0,0,1
1996-08-16,69.3,1912.8013,73.69677419354838,72.65093208978637,-0.6527129044481667,2.5201273088042253,0,1,0,0,1,0,0,1
1996-08-17,69.5,1912.8377,73.69677419354838,72.65093208978637,-0.6527129044481667,2.5201273088042253,0,1,0,0,1,0,0,1
1996-08-18,68.4,1912.8743,73.69677419354838,72.65093208978637,-0.6527129044481667,2.5201273088042253,0,1,0,0,1,0,0,1
1996-08-19,69.3,1912.911,73.69677419354838,72.65093208978637,-0.6527129044481667,2.5201273088042253,0,1,0,0,1,0,0,1
1996-08-20,70.2,1912.9477,73.69677419354838,72.65093208978637,-0.6527129044481667,2.5201273088042253,0,1,0,0,1,0,0,1
1996-08-21,71.3,1912.9843,73.69677419354838,72.65093208978637,-0.6527129044481667,2.5201273088042253,0,1,0,0,1,0,0,1
1996-08-22,74.5,1913.021,73.69677419354838,72.65093208978637,-0.6527129044481667,2.5201273088042253,0,1,0,0,1,0,0,1
1996-08-23,75.8,1913.0577,73.69677419354838,72.65093208978637,-0.6527129044481667,2.5201273088042253,0,1,0,0,1,0,0,1
1996-08-24,76.2,1913.0943,73.69677419354838,72.65093208978637,-0.6527129044481667,2.5201273088042253,0,1,0,0,1,0,0,1
1996-08-25,76.3,1913.131,73.69677419354838,72.65093208978637,-0.6527129044481667,2.5201273088042253,0,1,0,0,1,0,0,1
1996-08-26,75.8,1913.1677,73.69677419354838,72.65093208978637,-0.6527129044481667,2.5201273088042253,0,1,0,0,1,0,0,1
1996-08-27,75.8,1913.2043,73.69677419354838,72.65093208978637,-0.6527129044481667,2.5201273088042253,0,1,0,0,1,0,0,1
1996-08-28,74.7,1913.241,73.69677419354838,72.65093208978637,-0.6527129044481667,2.5201273088042253,0,1,0,0,1,0,0,1
1996-08-29,75.0,1913.2777,73.69677419354838,72.65093208978637,-0.6527129044481667,2.5201273088042253,0,1,0,0,1,0,0,1
1996-08-30,74.7,1913.3143,73.69677419354838,72.65093208978637,-0.6527129044481667,2.5201273088042253,0,1,0,0,1,0,0,1
1996-08-31,76.5,1913.351,74.20967741935483,72.48790479450102,-0.6182215893116888,2.3232207044393616,0,1,0,0,1,0,0,1
1996-09-01,74.8,1913.3877,74.20967741935483,72.48790479450102,-0.6182215893116888,2.3232207044393616,0,1,0,0,1,0,0,1
1996-09-02,73.6,1913.4243,74.20967741935483,72.48790479450102,-0.6182215893116888,2.3232207044393616,0,1,0,0,1,0,0,1
1996-09-03,72.4,1913.461,74.20967741935483,72.48790479450102,-0.6182215893116888,2.3232207044393616,0,1,0,0,1,0,0,1
1996-09-04,71.6,1913.4977,74.20967741935483,72.48790479450102,-0.6182215893116888,2.3232207044393616,0,1,0,0,1,0,0,1
1996-09-05,71.4,1913.5343,74.20967741935483,72.48790479450102,-0.6182215893116888,2.3232207044393616,0,1,0,0,1,0,0,1
1996-09-06,70.8,1913.571,74.20967741935483,72.48790479450102,-0.6182215893116888,2.3232207044393616,0,1,0,0,1,0,0,1
1996-09-07,70.7,1913.6077,74.20967741935483,72.48790479450102,-0.6182215893116888,2.3232207044393616,0,1,0,0,1,0,0,1
1996-09-08,69.5,1913.6443,74.20967741935483,72.48790479450102,-0.6182215893116888,2.3232207044393616,0,1,0,0,1,0,0,1
1996-09-09,68.8,1913.681,74.20967741935483,72.48790479450102,-0.6182215893116888,2.3232207044393616,0,1,0,0,1,0,0,1
1996-09-10,68.9,1913.7177,74.20967741935483,72.48790479450102,-0.6182215893116888,2.3232207044393616,0,1,0,0,1,0,0,1
1996-09-11,68.5,1913.7543,74.20967741935483,72.48790479450102,-0.6182215893116888,2.3232207044393616,0,1,0,0,1,0,0,1
1996-09-12,68.6,1913.791,74.20967741935483,72.48790479450102,-0.6182215893116888,2.3232207044393616,0,1,0,0,1,0,0,1
1996-09-13,68.1,1913.8277,74.20967741935483,72.48790479450102,-0.6182215893116888,2.3232207044393616,0,1,0,0,1,0,0,1
1996-09-14,68.0,1913.8643,74.20967741935483,72.48790479450102,-0.6182215893116888,2.3232207044393616,0,1,0,0,1,0,0,1
1996-09-15,67.1,1913.901,74.20967741935483,72.48790479450102,-0.6182215893116888,2.3232207044393616,0,1,0,0,1,0,0,1
1996-09-16,68.7,1913.9377,74.20967741935483,72.48790479450102,-0.6182215893116888,2.3232207044393616,0,1,0,0,1,0,0,1
1996-09-17,69.6,1913.9743,74.20967741935483,72.48790479450102,-0.6182215893116888,2.3232207044393616,0,1,0,0,1,0,0,1
1996-09-18,69.6,1914.011,74.20967741935483,72.48790479450102,-0.6182215893116888,2.3232207044393616,0,1,0,0,1,0,0,1
1996-09-19,69.8,1914.0477,74.20967741935483,72.48790479450102,-0.6182215893116888,2.3232207044393616,0,1,0,0,1,0,0,1
1996-09-20,69.7,1914.0843,74.20967741935483,72.48790479450102,-0.6182215893116888,2.3232207044393616,0,1,0,0,1,0,0,1
1996-09-21,70.3,1914.121,74.20967741935483,72.48790479450102,-0.6182215893116888,2.3232207044393616,0,1,0,0,1,0,0,1
1996-09-22,69.9,1914.1577,74.20967741935483,72.48790479450102,-0.6182215893116888,2.3232207044393616,0,1,0,0,1,0,0,1
1996-09-23,70.4,1914.1943,74.20967741935483,72.48790479450102,-0.6182215893116888,2.3232207044393616,0,1,0,0,1,0,0,1
1996-09-24,70.4,1914.231,74.20967741935483,72.48790479450102,-0.6182215893116888,2.3232207044393616,0,1,0,0,1,0,0,1
1996-09-25,71.2,1914.2677,74.20967741935483,72.48790479450102,-0.6182215893116888,2.3232207044393616,0,1,0,0,1,0,0,1
1996-09-26,70.4,1914.3043,74.20967741935483,72.48790479450102,-0.6182215893116888,2.3232207044393616,0,1,0,0,1,0,0,1
1996-09-27,70.1,1914.341,74.20967741935483,72.48790479450102,-0.6182215893116888,2.3232207044393616,0,1,0,0,1,0,0,1
1996-09-28,71.2,1914.3777,74.20967741935483,72.48790479450102,-0.6182215893116888,2.3232207044393616,0,1,0,0,1,0,0,1
1996-09-29,70.3,1914.4143,74.20967741935483,72.48790479450102,-0.6182215893116888,2.3232207044393616,0,1,0,0,1,0,0,1
1996-09-30,69.7,1914.451,70.13666666666667,72.06367816091955,-0.6199206518978487,2.1974974015661672,0,1,0,0,1,0,0,1
1996-10-01,69.6,1914.4877,70.13666666666667,72.06367816091955,-0.6199206518978487,2.1974974015661672,0,1,0,0,1,0,0,1
1996-10-02,69.8,1914.5243,70.13666666666667,72.06367816091955,-0.6199206518978487,2.1974974015661672,0,1,0,0,1,0,0,1
1996-10-03,69.6,1914.561,70.13666666666667,72.06367816091955,-0.6199206518978487,2.1974974015661672,0,1,0,0,1,0,0,1
1996-10-04,69.4,1914.5977,70.13666666666667,72.06367816091955,-0.6199206518978487,2.1974974015661672,0,1,0,0,1,0,0,1
1996-10-05,68.5,1914.6343,70.13666666666667,72.06367816091955,-0.6199206518978487,2.1974974015661672,0,1,0,0,1,0,0,1
1996-10-06,68.8,1914.6707,70.13666666666667,72.06367816091955,-0.6199206518978487,2.1974974015661672,0,1,0,0,1,0,0,1
1996-10-07,68.2,1914.7077,70.13666666666667,72.06367816091955,-0.6199206518978487,2.1974974015661672,0,1,0,0,1,0,0,1
1996-10-08,67.7,1914.7443,70.13666666666667,72.06367816091955,-0.6199206518978487,2.1974974015661672,0,1,0,0,1,0,0,1
1996-10-09,67.7,1914.7807,70.13666666666667,72.06367816091955,-0.6199206518978487,2.1974974015661672,0,1,0,0,1,0,0,1
1996-10-10,67.4,1914.8177,70.13666666666667,72.06367816091955,-0.6199206518978487,2.1974974015661672,0,1,0,0,1,0,0,1
1996-10-11,66.4,1914.8543,70.13666666666667,72.06367816091955,-0.6199206518978487,2.1974974015661672,0,1,0,0,1,0,0,1
1996-10-12,67.2,1914.8907,70.13666666666667,72.06367816091955,-0.6199206518978487,2.1974974015661672,0,1,0,0,1,0,0,1
1996-10-13,67.3,1914.9277,70.13666666666667,72.06367816091955,-0.6199206518978487,2.1974974015661672,0,1,0,0,1,0,0,1
1996-10-14,68.2,1914.9643,70.13666666666667,72.06367816091955,-0.6199206518978487,2.1974974015661672,0,1,0,0,1,0,0,1
1996-10-15,68.6,1915.0007,70.13666666666667,72.06367816091955,-0.6199206518978487,2.1974974015661672,0,1,0,0,1,0,0,1
1996-10-16,68.1,1915.0377,70.13666666666667,72.06367816091955,-0.6199206518978487,2.1974974015661672,0,1,0,0,1,0,0,1
1996-10-17,67.8,1915.0743,70.13666666666667,72.06367816091955,-0.6199206518978487,2.1974974015661672,0,1,0,0,1,0,0,1
1996-10-18,69.0,1915.1107,70.13666666666667,72.06367816091955,-0.6199206518978487,2.1974974015661672,0,1,0,0,1,0,0,1
1996-10-19,70.4,1915.1477,70.13666666666667,72.06367816091955,-0.6199206518978487,2.1974974015661672,0,1,0,0,1,0,0,1
1996-10-20,70.6,1915.1843,70.13666666666667,72.06367816091955,-0.6199206518978487,2.1974974015661672,0,1,0,0,1,0,0,1
1996-10-21,69.0,1915.2207,70.13666666666667,72.06367816091955,-0.6199206518978487,2.1974974015661672,0,1,0,0,1,0,0,1
1996-10-22,69.2,1915.2577,70.13666666666667,72.06367816091955,-0.6199206518978487,2.1974974015661672,0,1,0,0,1,0,0,1
1996-10-23,69.25,1915.2942,70.13666666666667,72.06367816091955,-0.6199206518978487,2.1974974015661672,0,1,0,0,1,0,0,1
1996-10-24,69.3,1915.3307,70.13666666666667,72.06367816091955,-0.6199206518978487,2.1974974015661672,0,1,0,0,1,0,0,1
1996-10-25,69.1,1915.3677,70.13666666666667,72.06367816091955,-0.6199206518978487,2.1974974015661672,0,1,0,0,1,0,0,1
1996-10-26,70.3,1915.4043,70.13666666666667,72.06367816091955,-0.6199206518978487,2.1974974015661672,0,1,0,0,1,0,0,1
1996-10-27,70.3,1915.441,70.13666666666667,72.06367816091955,-0.6199206518978487,2.1974974015661672,0,1,0,0,1,0,0,1
1996-10-28,67.5,1915.4777,70.13666666666667,72.06367816091955,-0.6199206518978487,2.1974974015661672,0,1,0,0,1,0,0,1
1996-10-29,68.8,1915.5143,70.13666666666667,72.06367816091955,-0.6199206518978487,2.1974974015661672,0,1,0,0,1,0,0,1
1996-10-30,69.3,1915.5507,70.13666666666667,72.06367816091955,-0.6199206518978487,2.1974974015661672,0,1,0,0,1,0,0,1
1996-10-31,68.6,1915.5873,68.74032258064516,71.75498502609737,-0.6298854988788255,2.3678087117533666,0,1,0,0,1,0,0,1
1996-11-01,68.5,1915.6237,68.74032258064516,71.75498502609737,-0.6298854988788255,2.3678087117533666,0,1,0,0,1,0,0,1
1996-11-02,67.9,1915.661,68.74032258064516,71.75498502609737,-0.6298854988788255,2.3678087117533666,0,1,0,0,1,0,0,1
1996-11-03,68.3,1915.6973,68.74032258064516,71.75498502609737,-0.6298854988788255,2.3678087117533666,0,1,0,0,1,0,0,1
1996-11-04,68.1,1915.734,68.74032258064516,71.75498502609737,-0.6298854988788255,2.3678087117533666,0,1,0,0,1,0,0,1
1996-11-05,67.7,1915.7713,68.74032258064516,71.75498502609737,-0.6298854988788255,2.3678087117533666,0,1,0,0,1,0,0,1
1996-11-06,67.8,1915.8073,68.74032258064516,71.75498502609737,-0.6298854988788255,2.3678087117533666,0,1,0,0,1,0,0,1
1996-11-07,67.3,1915.844,68.74032258064516,71.75498502609737,-0.6298854988788255,2.3678087117533666,0,1,0,0,1,0,0,1
1996-11-08,67.8,1915.881,68.74032258064516,71.75498502609737,-0.6298854988788255,2.3678087117533666,0,1,0,0,1,0,0,1
1996-11-09,68.9,1915.9173,68.74032258064516,71.75498502609737,-0.6298854988788255,2.3678087117533666,0,1,0,0,1,0,0,1
1996-11-10,69.6,1915.954,68.74032258064516,71.75498502609737,-0.6298854988788255,2.3678087117533666,0,1,0,0,1,0,0,1
1996-11-11,70.0,1915.991,68.74032258064516,71.75498502609737,-0.6298854988788255,2.3678087117533666,0,1,0,0,1,0,0,1
1996-11-12,70.7,1916.0273,68.74032258064516,71.75498502609737,-0.6298854988788255,2.3678087117533666,0,1,0,0,1,0,0,1
1996-11-13,71.5,1916.064,68.74032258064516,71.75498502609737,-0.6298854988788255,2.3678087117533666,0,1,0,0,1,0,0,1
1996-11-14,72.1,1916.101,68.74032258064516,71.75498502609737,-0.6298854988788255,2.3678087117533666,0,1,0,0,1,0,0,1
1996-11-15,72.2,1916.137,68.74032258064516,71.75498502609737,-0.6298854988788255,2.3678087117533666,0,1,0,0,1,0,0,1
1996-11-16,72.4,1916.174,68.74032258064516,71.75498502609737,-0.6298854988788255,2.3678087117533666,0,1,0,0,1,0,0,1
1996-11-17,71.8,1916.211,68.74032258064516,71.75498502609737,-0.6298854988788255,2.3678087117533666,0,1,0,0,1,0,0,1
1996-11-18,72.4,1916.247,68.74032258064516,71.75498502609737,-0.6298854988788255,2.3678087117533666,0,1,0,0,1,0,0,1
1996-11-19,72.8,1916.284,68.74032258064516,71.75498502609737,-0.6298854988788255,2.3678087117533666,0,1,0,0,1,0,0,1
1996-11-20,72.7,1916.321,68.74032258064516,71.75498502609737,-0.6298854988788255,2.3678087117533666,0,1,0,0,1,0,0,1
1996-11-21,72.6,1916.357,68.74032258064516,71.75498502609737,-0.6298854988788255,2.3678087117533666,0,1,0,0,1,0,0,1
1996-11-22,80.3,1916.394,68.74032258064516,71.75498502609737,-0.6298854988788255,2.3678087117533666,0,1,0,0,1,0,0,1
1996-11-23,88.7,1916.431,68.74032258064516,71.75498502609737,-0.6298854988788255,2.3678087117533666,0,1,0,0,1,0,0,1
1996-11-24,100.9,1916.467,68.74032258064516,71.75498502609737,-0.6298854988788255,2.3678087117533666,0,1,0,0,1,0,0,1
1996-11-25,100.9,1916.504,68.74032258064516,71.75498502609737,-0.6298854988788255,2.3678087117533666,0,1,0,0,1,0,0,1
1996-11-26,101.3,1916.541,68.74032258064516,71.75498502609737,-0.6298854988788255,2.3678087117533666,0,1,0,0,1,0,0,1
1996-11-27,98.0,1916.577,68.74032258064516,71.75498502609737,-0.6298854988788255,2.3678087117533666,0,1,0,0,1,0,0,1
1996-11-28,94.9,1916.614,68.74032258064516,71.75498502609737,-0.6298854988788255,2.3678087117533666,0,1,0,0,1,0,0,1
1996-11-29,88.5,1916.651,68.74032258064516,71.75498502609737,-0.6298854988788255,2.3678087117533666,0,1,0,0,1,0,0,1
1996-11-30,85.1,1916.687,77.05666666666666,71.72435640740424,-0.5392582587354559,2.2892050637996286,0,1,0,0,1,0,0,1
1996-12-01,80.8,1916.724,77.05666666666666,71.72435640740424,-0.5392582587354559,2.2892050637996286,0,1,0,0,1,0,0,1
1996-12-02,75.7,1916.761,77.05666666666666,71.72435640740424,-0.5392582587354559,2.2892050637996286,0,1,0,0,1,0,0,1
1996-12-03,69.4,1916.797,77.05666666666666,71.72435640740424,-0.5392582587354559,2.2892050637996286,0,1,0,0,1,0,0,1
1996-12-04,67.1,1916.834,77.05666666666666,71.72435640740424,-0.5392582587354559,2.2892050637996286,0,1,0,0,1,0,0,1
1996-12-05,65.7,1916.871,77.05666666666666,71.72435640740424,-0.5392582587354559,2.2892050637996286,0,1,0,0,1,0,0,1
1996-12-06,65.4,1916.907,77.05666666666666,71.72435640740424,-0.5392582587354559,2.2892050637996286,0,1,0,0,1,0,0,1
1996-12-07,64.6,1916.944,77.05666666666666,71.72435640740424,-0.5392582587354559,2.2892050637996286,0,1,0,0,1,0,0,1
1996-12-08,64.6,1916.981,77.05666666666666,71.72435640740424,-0.5392582587354559,2.2892050637996286,0,1,0,0,1,0,0,1
1996-12-09,69.8,1917.017,77.05666666666666,71.72435640740424,-0.5392582587354559,2.2892050637996286,0,1,0,0,1,0,0,1
1996-12-10,68.0,1917.054,77.05666666666666,71.72435640740424,-0.5392582587354559,2.2892050637996286,0,1,0,0,1,0,0,1
1996-12-11,73.0,1917.091,77.05666666666666,71.72435640740424,-0.5392582587354559,2.2892050637996286,0,1,0,0,1,0,0,1
1996-12-12,76.4,1917.127,77.05666666666666,71.72435640740424,-0.5392582587354559,2.2892050637996286,0,1,0,0,1,0,0,1
1996-12-13,78.0,1917.164,77.05666666666666,71.72435640740424,-0.5392582587354559,2.2892050637996286,0,1,0,0,1,0,0,1
1996-12-14,77.3,1917.201,77.05666666666666,71.72435640740424,-0.5392582587354559,2.2892050637996286,0,1,0,0,1,0,0,1
1996-12-15,80.2,1917.237,77.05666666666666,71.72435640740424,-0.5392582587354559,2.2892050637996286,0,1,0,0,1,0,0,1
1996-12-16,80.9,1917.274,77.05666666666666,71.72435640740424,-0.5392582587354559,2.2892050637996286,0,1,0,0,1,0,0,1
1996-12-17,81.8,1917.311,77.05666666666666,71.72435640740424,-0.5392582587354559,2.2892050637996286,0,1,0,0,1,0,0,1
1996-12-18,84.0,1917.347,77.05666666666666,71.72435640740424,-0.5392582587354559,2.2892050637996286,0,1,0,0,1,0,0,1
1996-12-19,82.3,1917.384,77.05666666666666,71.72435640740424,-0.5392582587354559,2.2892050637996286,0,1,0,0,1,0,0,1
1996-12-20,78.3,1917.421,77.05666666666666,71.72435640740424,-0.5392582587354559,2.2892050637996286,0,1,0,0,1,0,0,1
1996-12-21,79.0,1917.457,77.05666666666666,71.72435640740424,-0.5392582587354559,2.2892050637996286,0,1,0,0,1,0,0,1
1996-12-22,76.7,1917.494,77.05666666666666,71.72435640740424,-0.5392582587354559,2.2892050637996286,0,1,0,0,1,0,0,1
1996-12-23,75.9,1917.531,77.05666666666666,71.72435640740424,-0.5392582587354559,2.2892050637996286,0,1,0,0,1,0,0,1
1996-12-24,74.4,1917.567,77.05666666666666,71.72435640740424,-0.5392582587354559,2.2892050637996286,0,1,0,0,1,0,0,1
1996-12-25,72.7,1917.604,77.05666666666666,71.72435640740424,-0.5392582587354559,2.2892050637996286,0,1,0,0,1,0,0,1
1996-12-26,72.0,1917.641,77.05666666666666,71.72435640740424,-0.5392582587354559,2.2892050637996286,0,1,0,0,1,0,0,1
1996-12-27,70.7,1917.677,77.05666666666666,71.72435640740424,-0.5392582587354559,2.2892050637996286,0,1,0,0,1,0,0,1
1996-12-28,70.4,1917.7133,77.05666666666666,71.72435640740424,-0.5392582587354559,2.2892050637996286,0,1,0,0,1,0,0,1
1996-12-29,70.4,1917.751,77.05666666666666,71.72435640740424,-0.5392582587354559,2.2892050637996286,0,1,0,0,1,0,0,1
1996-12-30,69.2,1917.787,77.05666666666666,71.72435640740424,-0.5392582587354559,2.2892050637996286,0,1,0,0,1,0,0,1
1996-12-31,69.8,1917.824,73.69354838709677,71.80975756538604,-0.4753500701498474,2.3439741880674405,0,1,0,0,1,0,0,1
1997-01-01,70.0,1917.861,73.69354838709677,71.80975756538604,-0.4753500701498474,2.3439741880674405,0,1,0,0,1,0,0,1
1997-01-02,69.7,1917.897,73.69354838709677,71.80975756538604,-0.4753500701498474,2.3439741880674405,0,1,0,0,1,0,0,1
1997-01-03,70.8,1917.9333,73.69354838709677,71.80975756538604,-0.4753500701498474,2.3439741880674405,0,1,0,0,1,0,0,1
1997-01-04,71.4,1917.971,73.69354838709677,71.80975756538604,-0.4753500701498474,2.3439741880674405,0,1,0,0,1,0,0,1
1997-01-05,71.9,1918.007,73.69354838709677,71.80975756538604,-0.4753500701498474,2.3439741880674405,0,1,0,0,1,0,0,1
1997-01-06,70.6,1918.044,73.69354838709677,71.80975756538604,-0.4753500701498474,2.3439741880674405,0,1,0,0,1,0,0,1
1997-01-07,70.9,1918.081,73.69354838709677,71.80975756538604,-0.4753500701498474,2.3439741880674405,0,1,0,0,1,0,0,1
1997-01-08,71.3,1918.117,73.69354838709677,71.80975756538604,-0.4753500701498474,2.3439741880674405,0,1,0,0,1,0,0,1
1997-01-09,71.3,1918.154,73.69354838709677,71.80975756538604,-0.4753500701498474,2.3439741880674405,0,1,0,0,1,0,0,1
1997-01-10,72.3,1918.191,73.69354838709677,71.80975756538604,-0.4753500701498474,2.3439741880674405,0,1,0,0,1,0,0,1
1997-01-11,71.6,1918.227,73.69354838709677,71.80975756538604,-0.4753500701498474,2.3439741880674405,0,1,0,0,1,0,0,1
1997-01-12,72.1,1918.264,73.69354838709677,71.80975756538604,-0.4753500701498474,2.3439741880674405,0,1,0,0,1,0,0,1
1997-01-13,72.1,1918.301,73.69354838709677,71.80975756538604,-0.4753500701498474,2.3439741880674405,0,1,0,0,1,0,0,1
1997-01-14,72.4,1918.337,73.69354838709677,71.80975756538604,-0.4753500701498474,2.3439741880674405,0,1,0,0,1,0,0,1
1997-01-15,73.3,1918.374,73.69354838709677,71.80975756538604,-0.4753500701498474,2.3439741880674405,0,1,0,0,1,0,0,1
1997-01-16,72.4,1918.411,73.69354838709677,71.80975756538604,-0.4753500701498474,2.3439741880674405,0,1,0,0,1,0,0,1
1997-01-17,71.7,1918.447,73.69354838709677,71.80975756538604,-0.4753500701498474,2.3439741880674405,0,1,0,0,1,0,0,1
1997-01-18,72.5,1918.484,73.69354838709677,71.80975756538604,-0.4753500701498474,2.3439741880674405,0,1,0,0,1,0,0,1
1997-01-19,72.9,1918.521,73.69354838709677,71.80975756538604,-0.4753500701498474,2.3439741880674405,0,1,0,0,1,0,0,1
1997-01-20,74.3,1918.557,73.69354838709677,71.80975756538604,-0.4753500701498474,2.3439741880674405,0,1,0,0,1,0,0,1
1997-01-21,71.8,1918.594,73.69354838709677,71.80975756538604,-0.4753500701498474,2.3439741880674405,0,1,0,0,1,0,0,1
1997-01-22,70.7,1918.6307,73.69354838709677,71.80975756538604,-0.4753500701498474,2.3439741880674405,0,1,0,0,1,0,0,1
1997-01-23,71.1,1918.667,73.69354838709677,71.80975756538604,-0.4753500701498474,2.3439741880674405,0,1,0,0,1,0,0,1
1997-01-24,70.9,1918.704,73.69354838709677,71.80975756538604,-0.4753500701498474,2.3439741880674405,0,1,0,0,1,0,0,1
1997-01-25,70.9,1918.7407,73.69354838709677,71.80975756538604,-0.4753500701498474,2.3439741880674405,0,1,0,0,1,0,0,1
1997-01-26,71.9,1918.777,73.69354838709677,71.80975756538604,-0.4753500701498474,2.3439741880674405,0,1,0,0,1,0,0,1
1997-01-27,71.3,1918.814,73.69354838709677,71.80975756538604,-0.4753500701498474,2.3439741880674405,0,1,0,0,1,0,0,1
1997-01-28,70.8,1918.8507,73.69354838709677,71.80975756538604,-0.4753500701498474,2.3439741880674405,0,1,0,0,1,0,0,1
1997-01-29,72.2,1918.887,73.69354838709677,71.80975756538604,-0.4753500701498474,2.3439741880674405,0,1,0,0,1,0,0,1
1997-01-30,71.5,1918.924,73.69354838709677,71.80975756538604,-0.4753500701498474,2.3439741880674405,0,1,0,0,1,0,0,1
1997-01-31,70.3,1918.9607,71.57741935483871,71.9092612874704,-0.4071532132433144,2.300860675702233,0,1,0,0,1,0,0,1
1997-02-01,69.2,1918.997,71.57741935483871,71.9092612874704,-0.4071532132433144,2.300860675702233,0,1,0,0,1,0,0,1
1997-02-02,75.8,1919.034,71.57741935483871,71.9092612874704,-0.4071532132433144,2.300860675702233,0,1,0,0,1,0,0,1
1997-02-03,77.4,1919.0707,71.57741935483871,71.9092612874704,-0.4071532132433144,2.300860675702233,0,1,0,0,1,0,0,1
1997-02-04,78.0,1919.107,71.57741935483871,71.9092612874704,-0.4071532132433144,2.300860675702233,0,1,0,0,1,0,0,1
1997-02-05,73.3,1919.144,71.57741935483871,71.9092612874704,-0.4071532132433144,2.300860675702233,0,1,0,0,1,0,0,1
